timestamp,source_ip,dest_ip,protocol,port,bytes,packets,duration,is_attack,pattern_type
2025-01-01 16:27:25.736485,192.168.108.136,192.168.110.130,UDP,443,557,12,0.05065751613395136,0,normal
2025-01-01 05:18:52.736587,199.42.144.211,192.168.53.72,TCP,80,608,6,1.2381010048596905,0,normal
2025-01-01 18:43:42.736740,210.166.171.69,192.168.239.175,TCP,80,1325,17,1.1044655317274508,0,normal
2025-01-01 02:30:11.736859,192.168.206.53,192.168.4.121,UDP,53,920,5,0.9186561528907775,0,normal
2024-12-31 22:17:44.736958,192.168.223.112,192.168.152.69,TCP,53,329,7,0.30367632056207167,0,normal
2025-01-01 04:24:10.737041,192.168.200.32,192.168.242.31,UDP,443,1318,13,0.5322818749826387,0,normal
2025-01-01 21:33:54.737114,141.51.235.171,192.168.224.96,TCP,443,833,19,1.0622229402480812,0,normal
2025-01-01 16:44:19.737201,71.158.248.186,192.168.48.215,TCP,80,1398,19,0.6852025533820456,0,normal
2025-01-01 01:01:44.737301,192.168.100.183,192.168.178.242,UDP,80,774,9,0.7821669788365585,0,normal
2025-01-01 06:00:14.737677,192.168.205.59,192.168.114.51,UDP,123,565,7,0.6673682984512858,0,normal
2025-01-01 11:23:05.737775,192.168.7.86,192.168.237.45,UDP,80,1165,13,0.14043565020427531,0,normal
2025-01-01 10:34:30.737852,210.142.177.130,192.168.252.239,TCP,80,832,19,1.4158033068136358,0,normal
2025-01-01 09:42:43.737945,213.62.250.249,192.168.171.52,TCP,443,817,17,1.576032349760042,0,normal
2025-01-01 00:11:12.738052,130.232.196.51,192.168.93.38,TCP,443,927,13,0.5421782735127774,0,normal
2025-01-01 15:34:17.738158,123.184.152.129,192.168.154.219,TCP,80,636,11,1.9082469232869972,0,normal
2025-01-01 09:06:40.738269,192.168.94.163,192.168.1.228,TCP,53,993,2,0.2765902653828735,0,normal
2025-01-01 12:19:01.738346,192.168.240.189,192.168.14.222,UDP,53,910,8,0.6907786425937056,0,normal
2025-01-01 21:19:08.738432,192.168.187.109,192.168.91.5,UDP,53,274,5,0.8450259321125313,0,normal
2025-01-01 02:49:54.738506,157.30.72.133,192.168.103.8,TCP,443,1831,19,0.7166861106812243,0,normal
2025-01-01 13:09:52.738597,145.51.123.6,192.168.133.76,TCP,443,1043,5,1.3694228587006088,0,normal
2025-01-01 04:23:54.738802,196.57.160.188,192.168.80.171,TCP,80,749,16,0.38407498953775476,0,normal
2025-01-01 19:28:16.738933,220.253.106.19,192.168.25.43,TCP,80,843,16,1.950417660682175,0,normal
2025-01-01 06:45:25.739061,192.168.145.77,192.168.80.127,TCP,443,1239,7,0.6451389531168076,0,normal
2025-01-01 04:41:07.739153,201.188.85.163,192.168.102.230,TCP,443,770,19,1.330077895640129,0,normal
2025-01-01 13:41:19.739258,192.168.12.201,192.168.19.116,UDP,443,227,5,0.6929990534278166,0,normal
2025-01-01 00:16:25.739341,54.13.16.224,192.168.199.80,TCP,443,1533,15,0.9128511272564899,0,normal
2025-01-01 08:59:54.739440,192.168.193.217,192.168.83.94,TCP,53,954,5,0.18650505897254271,0,normal
2025-01-01 12:06:10.739521,208.196.115.23,192.168.102.103,TCP,80,570,10,1.5408808024701905,0,normal
2025-01-01 17:01:20.739642,152.237.40.87,192.168.174.184,TCP,443,1605,12,1.050284410473029,0,normal
2025-01-01 10:40:10.739759,21.185.252.192,192.168.107.158,TCP,80,1308,8,1.4430562292918618,0,normal
2025-01-01 08:04:40.739982,192.168.213.197,192.168.203.56,TCP,443,533,8,0.5153085183201038,0,normal
2025-01-01 19:16:18.740083,192.168.199.171,192.168.208.240,UDP,443,327,6,0.7813016140984359,0,normal
2025-01-01 11:45:41.740180,40.127.226.11,192.168.74.246,TCP,80,1061,15,0.21364681840762073,0,normal
2025-01-01 13:33:58.740301,195.138.167.216,192.168.236.154,TCP,443,1592,12,0.48066229176707587,0,normal
2025-01-01 12:58:01.740415,220.52.18.13,192.168.155.180,TCP,443,1571,9,1.3652881766953602,0,normal
2025-01-01 09:07:41.740533,192.168.145.54,192.168.24.198,TCP,80,237,12,0.8583553969055672,0,normal
2025-01-01 14:58:59.740641,197.125.215.230,192.168.232.171,TCP,80,1015,14,1.6575389705231007,0,normal
2025-01-01 01:35:38.740790,192.168.173.48,192.168.237.97,TCP,443,581,8,0.2354388172468876,0,normal
2025-01-01 19:09:41.740867,70.31.113.63,192.168.43.191,TCP,443,1535,8,1.8789150538112032,0,normal
2025-01-01 13:32:50.740967,192.168.230.136,192.168.226.193,UDP,443,915,13,0.9241919866192498,0,normal
2025-01-01 16:37:21.741082,211.231.235.27,192.168.33.125,TCP,443,1198,19,1.9953197907106204,0,normal
2025-01-01 21:14:39.741265,80.206.83.83,192.168.205.62,TCP,80,630,14,1.8276948207471768,0,normal
2025-01-01 11:06:39.741475,198.135.248.20,192.168.122.44,TCP,443,1591,14,0.8011539326652507,0,normal
2025-01-01 07:25:32.741717,192.168.48.146,192.168.53.150,TCP,443,594,7,0.8369105979512393,0,normal
2025-01-01 07:30:49.741880,116.66.136.156,192.168.245.94,TCP,80,596,15,1.250918774835196,0,normal
2025-01-01 18:28:03.742052,193.232.205.51,192.168.168.117,TCP,443,1567,11,1.3092488194397458,0,normal
2024-12-31 21:59:01.742165,155.137.50.17,192.168.93.1,TCP,443,1747,17,1.425292879148883,0,normal
2024-12-31 21:48:53.742275,192.168.49.2,192.168.168.110,UDP,123,579,7,0.708994901474701,0,normal
2025-01-01 19:32:27.742357,192.168.1.107,192.168.35.125,TCP,53,685,2,0.9258600755893347,0,normal
2024-12-31 22:58:18.742448,168.246.167.89,192.168.123.205,TCP,443,1711,5,1.5907705689683558,0,normal
2025-01-01 11:46:25.742560,34.252.183.172,192.168.163.82,TCP,80,1661,8,0.20327585756803068,0,normal
2025-01-01 21:39:30.742717,194.242.64.89,192.168.104.20,TCP,443,1645,6,0.5711187274578361,0,normal
2025-01-01 13:51:20.742829,199.194.76.166,192.168.76.9,TCP,80,850,5,0.12204479559071148,0,normal
2025-01-01 10:44:39.742932,206.117.78.146,192.168.120.240,TCP,80,1263,16,0.47471710230126707,0,normal
2025-01-01 12:56:53.743042,192.168.238.7,192.168.118.44,TCP,123,989,10,0.6962974723798991,0,normal
2025-01-01 12:54:19.743120,153.148.211.109,192.168.45.111,TCP,80,613,17,0.1250390806827504,0,normal
2025-01-01 08:38:58.743211,199.118.207.237,192.168.164.17,TCP,80,1813,13,1.43430684656593,0,normal
2025-01-01 09:00:33.743319,133.56.204.82,192.168.55.205,TCP,80,1535,9,1.7390924275972675,0,normal
2025-01-01 07:51:21.743423,85.204.38.51,192.168.247.132,TCP,443,1379,14,0.5557980370575646,0,normal
2025-01-01 00:46:59.743537,221.113.209.129,192.168.112.136,TCP,80,512,9,0.7679492595671444,0,normal
2025-01-01 05:51:35.743664,192.168.3.63,192.168.64.250,TCP,53,1187,12,0.7362943440391789,0,normal
2024-12-31 22:15:13.743751,20.77.123.45,192.168.239.129,TCP,443,1037,10,0.3337345286304917,0,normal
2025-01-01 12:26:56.743842,8.140.143.43,192.168.138.242,TCP,80,627,14,1.5845091317757198,0,normal
2025-01-01 05:46:53.743949,29.83.226.57,192.168.117.199,TCP,80,1557,10,1.5957219462373895,0,normal
2025-01-01 09:05:52.744058,67.242.18.214,192.168.17.86,TCP,80,556,18,1.4255463171123206,0,normal
2025-01-01 07:39:37.744169,192.168.27.30,192.168.74.6,TCP,123,875,13,0.867079012128225,0,normal
2025-01-01 19:06:53.744244,151.195.204.164,192.168.77.11,TCP,443,718,10,1.6331039254535247,0,normal
2025-01-01 18:11:08.744330,117.4.246.120,192.168.49.239,TCP,443,864,19,0.16638158793605523,0,normal
2025-01-01 21:15:41.744430,214.152.87.201,192.168.213.52,TCP,443,1786,18,0.5423690467051866,0,normal
2024-12-31 23:53:28.744537,135.144.109.78,192.168.55.119,TCP,80,1280,7,1.8941138483525668,0,normal
2025-01-01 00:06:51.744660,97.143.89.39,192.168.58.43,TCP,80,787,14,0.19621025232106745,0,normal
2025-01-01 12:36:19.744774,213.54.31.17,192.168.242.196,TCP,443,659,15,1.3385887137579273,0,normal
2025-01-01 20:58:27.744879,133.14.30.211,192.168.84.124,TCP,80,1174,14,0.3589250496131703,0,normal
2025-01-01 10:31:30.744986,30.152.144.161,192.168.51.75,TCP,443,1875,6,1.952278250616419,0,normal
2025-01-01 21:26:25.745089,192.168.50.26,192.168.174.165,UDP,443,1369,2,0.7914424083174436,0,normal
2025-01-01 00:51:55.745187,105.240.121.235,192.168.13.125,TCP,443,1166,10,0.8423027445439408,0,normal
2025-01-01 14:58:27.745295,187.54.211.86,192.168.79.150,TCP,443,1533,17,0.9271536504180159,0,normal
2025-01-01 03:28:39.745398,192.168.101.73,192.168.194.30,UDP,53,620,5,0.296672361166481,0,normal
2025-01-01 00:37:25.745493,220.212.157.69,192.168.46.18,TCP,80,1968,13,1.229240950289627,0,normal
2025-01-01 01:04:43.745608,162.20.36.52,192.168.107.67,TCP,443,678,18,0.626903715939583,0,normal
2025-01-01 09:19:23.745718,184.197.148.239,192.168.119.171,TCP,80,1209,17,1.488232801952679,0,normal
2025-01-01 16:39:56.745828,192.168.26.137,192.168.47.165,TCP,80,1496,13,0.30513201464666356,0,normal
2025-01-01 03:41:24.745928,159.49.164.132,192.168.157.160,TCP,443,876,14,1.2756392832470569,0,normal
2025-01-01 14:22:16.746038,192.168.140.183,192.168.102.20,TCP,53,1434,5,0.8108659823470272,0,normal
2025-01-01 12:08:10.746115,16.253.149.225,192.168.29.22,TCP,443,1027,6,1.8550211938930847,0,normal
2025-01-01 01:40:48.746207,160.195.60.101,192.168.142.198,TCP,80,1190,10,0.39291811580621594,0,normal
2025-01-01 15:21:06.746317,192.168.137.92,192.168.143.196,TCP,80,272,3,0.9814607901165455,0,normal
2025-01-01 04:25:43.746398,118.52.21.109,192.168.27.20,TCP,443,503,9,1.87076755804373,0,normal
2025-01-01 02:15:04.746487,192.168.222.7,192.168.140.201,TCP,80,183,8,0.91963329251289,0,normal
2025-01-01 05:42:39.746558,36.202.48.53,192.168.132.142,TCP,80,1907,8,0.6672505830913554,0,normal
2024-12-31 23:35:28.746688,216.87.218.250,192.168.41.111,TCP,443,1640,8,1.4891790063864974,0,normal
2025-01-01 10:53:13.746868,96.16.34.45,192.168.46.182,TCP,443,1878,11,0.7512000260620427,0,normal
2025-01-01 21:11:42.746981,192.168.178.81,192.168.140.127,UDP,443,668,4,0.3028942306903467,0,normal
2025-01-01 14:16:49.747060,195.45.139.189,192.168.160.18,TCP,443,1783,9,0.3813114481641514,0,normal
2024-12-31 22:03:06.747152,192.168.16.220,192.168.76.249,UDP,443,1374,12,0.1454322919409412,0,normal
2025-01-01 05:27:02.747221,211.81.248.117,192.168.131.144,TCP,80,1292,6,1.3743072215976306,0,normal
2025-01-01 09:03:25.747310,192.168.21.24,192.168.121.87,UDP,53,367,13,0.534589906292633,0,normal
2025-01-01 02:44:19.747381,192.168.251.105,192.168.14.204,UDP,123,1367,2,0.8963384078602609,0,normal
2024-12-31 22:11:33.747467,192.168.34.137,192.168.66.35,TCP,53,718,10,0.7205759977122587,0,normal
2025-01-01 15:45:49.747550,192.168.219.217,192.168.190.219,TCP,123,1103,9,0.4943930000406037,0,normal
2025-01-01 02:28:25.747735,192.168.90.206,192.168.207.173,UDP,80,985,4,0.7594963439013522,0,normal
2025-01-01 12:00:09.747815,192.168.234.234,192.168.229.77,TCP,123,110,8,0.34139383704316234,0,normal
2025-01-01 16:20:03.747935,203.14.132.183,192.168.86.89,TCP,80,683,19,0.8335506641973514,0,normal
2024-12-31 22:13:18.748139,214.137.237.194,192.168.72.167,TCP,443,1357,12,1.1927001657715384,0,normal
2025-01-01 03:41:35.748367,192.168.232.254,192.168.175.98,TCP,123,216,4,0.8626370541326156,0,normal
2025-01-01 14:54:43.748529,220.179.237.180,192.168.65.33,TCP,443,942,19,0.8849994608164934,0,normal
2025-01-01 17:55:33.748801,192.168.83.24,192.168.204.233,UDP,123,1448,10,0.649609856891459,0,normal
2025-01-01 20:31:29.748900,222.185.33.179,192.168.249.115,TCP,443,1843,17,0.978794687502738,0,normal
2024-12-31 21:49:12.749010,90.53.102.34,192.168.105.6,TCP,443,1893,6,0.1486466872198927,0,normal
2025-01-01 08:44:13.749135,192.168.252.162,192.168.209.238,TCP,443,1044,8,0.7175261085531132,0,normal
2025-01-01 01:02:21.749226,192.168.185.86,192.168.27.104,TCP,80,1478,9,0.39472600867903457,0,normal
2025-01-01 19:53:48.749336,192.168.240.199,192.168.225.184,TCP,53,1199,11,0.271302071724773,0,normal
2025-01-01 19:55:58.749427,198.230.30.39,192.168.227.105,TCP,443,1613,14,1.5914195876956019,0,normal
2024-12-31 22:23:23.749534,192.168.93.163,192.168.106.228,TCP,123,873,3,0.7532909081579947,0,normal
2025-01-01 19:06:25.749630,199.213.137.51,192.168.185.185,TCP,443,1459,5,0.5368937480996613,0,normal
2025-01-01 16:17:31.749731,202.186.64.123,192.168.250.164,TCP,80,1439,12,1.8270773022617763,0,normal
2025-01-01 01:46:04.749836,122.21.81.129,192.168.85.15,TCP,443,1779,10,1.392145680481409,0,normal
2025-01-01 08:07:32.749953,192.168.100.108,192.168.98.91,UDP,80,935,10,0.27154717400931583,0,normal
2025-01-01 19:26:29.750037,81.75.233.86,192.168.107.33,TCP,443,837,12,0.4870818586405773,0,normal
2025-01-01 11:00:35.750131,192.168.133.45,192.168.96.38,UDP,123,693,4,0.4510222845213414,0,normal
2025-01-01 03:47:12.750204,192.168.83.190,192.168.116.209,TCP,123,943,9,0.2631958747582469,0,normal
2025-01-01 01:45:43.750300,192.168.196.41,192.168.49.164,UDP,443,1179,13,0.31788320829412503,0,normal
2025-01-01 05:37:31.750379,196.124.13.26,192.168.65.22,TCP,80,1865,7,1.9579691251856854,0,normal
2025-01-01 05:01:46.750475,82.23.204.55,192.168.175.135,TCP,80,1027,9,1.3651695248278504,0,normal
2025-01-01 00:34:08.750580,206.5.62.156,192.168.210.107,TCP,80,1241,10,1.2038177180539587,0,normal
2025-01-01 18:10:06.750706,205.184.23.67,192.168.84.108,TCP,80,595,9,1.6952707367328947,0,normal
2025-01-01 05:26:28.750811,222.189.254.209,192.168.140.229,TCP,80,1175,17,1.2481031358761518,0,normal
2024-12-31 23:14:09.750912,8.217.60.118,192.168.58.161,TCP,443,936,16,0.9408312121762196,0,normal
2024-12-31 23:36:42.751011,8.194.138.171,192.168.66.192,TCP,80,1922,18,0.5630919016354103,0,normal
2024-12-31 23:35:32.751111,203.230.76.101,192.168.247.156,TCP,80,992,8,1.5439431638613976,0,normal
2025-01-01 17:45:20.751211,192.168.157.162,192.168.92.177,TCP,80,896,14,0.5252767408862359,0,normal
2024-12-31 22:41:43.751286,192.168.102.11,192.168.181.141,TCP,443,637,12,0.07217398217066626,0,normal
2025-01-01 21:39:51.751366,192.168.121.42,192.168.58.231,UDP,53,535,10,0.5609270010407804,0,normal
2025-01-01 03:11:54.751438,219.17.164.148,192.168.143.25,TCP,443,1552,18,1.7062670003308553,0,normal
2025-01-01 07:14:26.751527,218.166.173.195,192.168.57.55,TCP,80,951,19,1.5909670020980125,0,normal
2025-01-01 17:18:45.751642,199.228.129.212,192.168.68.245,TCP,443,993,7,0.7229545342826957,0,normal
2025-01-01 03:29:22.751748,107.206.236.203,192.168.236.190,TCP,80,1704,9,0.6115446393640495,0,normal
2025-01-01 12:04:38.751849,71.26.52.96,192.168.89.235,TCP,80,1990,7,0.7562426100108695,0,normal
2025-01-01 03:45:09.751951,196.121.7.114,192.168.26.164,TCP,80,1869,16,0.11025567838646154,0,normal
2025-01-01 05:18:25.752053,202.136.40.113,192.168.232.14,TCP,80,1627,11,0.7953256014521268,0,normal
2025-01-01 10:44:44.752158,195.219.11.82,192.168.152.152,TCP,80,1291,16,0.10122108499032711,0,normal
2025-01-01 13:16:56.752262,26.124.175.69,192.168.55.101,TCP,443,1780,13,1.584386181182717,0,normal
2025-01-01 11:28:58.752365,40.97.157.78,192.168.10.188,TCP,443,1767,17,0.9598153125475831,0,normal
2024-12-31 23:32:12.752467,210.250.179.69,192.168.108.47,TCP,80,1245,11,1.6438951860982385,0,normal
2025-01-01 02:14:06.752570,199.37.177.97,192.168.63.4,TCP,443,1151,18,0.8478448391051843,0,normal
2025-01-01 17:46:25.752683,192.168.48.42,192.168.182.175,UDP,80,242,3,0.8627891059785345,0,normal
2025-01-01 18:22:20.752755,192.168.136.157,192.168.88.47,TCP,123,1329,11,0.3566483290187596,0,normal
2025-01-01 16:42:11.752840,192.168.45.151,192.168.15.113,UDP,80,1141,2,0.28395400869692033,0,normal
2025-01-01 13:01:17.752918,192.168.53.157,192.168.151.46,TCP,123,434,14,0.5354774744141411,0,normal
2025-01-01 20:49:54.753018,192.168.37.134,192.168.8.118,TCP,53,533,14,0.42171669293330555,0,normal
2024-12-31 22:16:15.753251,192.168.248.158,192.168.233.176,UDP,443,1411,12,0.4833681568845068,0,normal
2025-01-01 01:50:06.753353,134.246.94.87,192.168.66.243,TCP,443,1390,9,1.6781245842839636,0,normal
2025-01-01 15:55:42.753462,192.168.190.121,192.168.118.38,TCP,53,700,9,0.6451590361135066,0,normal
2025-01-01 20:19:05.753536,87.14.15.111,192.168.47.124,TCP,443,874,5,0.23634385101368938,0,normal
2025-01-01 04:40:56.753634,146.86.91.85,192.168.139.86,TCP,80,1265,18,1.581824139945258,0,normal
2025-01-01 06:05:19.753751,192.168.2.225,192.168.32.65,TCP,80,228,8,0.654415440159965,0,normal
2024-12-31 23:55:36.753833,218.223.131.164,192.168.86.207,TCP,80,1781,9,1.2979971208167778,0,normal
2025-01-01 10:52:22.753921,192.168.244.167,192.168.152.192,TCP,80,1470,9,0.18054531905877375,0,normal
2025-01-01 04:36:49.754030,192.168.28.210,192.168.209.100,TCP,123,1053,8,0.368188874386401,0,normal
2025-01-01 08:00:13.754109,192.168.250.62,192.168.186.233,TCP,80,414,7,0.2712974145884996,0,normal
2025-01-01 19:50:05.754189,192.168.6.127,192.168.222.5,UDP,53,387,5,0.959486824569084,0,normal
2025-01-01 04:45:59.754262,199.185.175.12,192.168.197.55,TCP,443,508,7,0.2135574182302839,0,normal
2025-01-01 04:14:29.754349,214.253.97.238,192.168.183.222,TCP,443,1269,17,0.7252135663146941,0,normal
2025-01-01 08:13:20.754459,192.168.232.72,192.168.154.28,UDP,53,1370,3,0.9565009107410187,0,normal
2025-01-01 11:12:05.754537,199.202.190.42,192.168.241.42,TCP,80,564,8,0.15221904792885455,0,normal
2025-01-01 02:05:01.754680,219.78.99.52,192.168.176.198,TCP,443,1100,15,1.57619286076807,0,normal
2025-01-01 01:13:21.754792,213.19.215.220,192.168.73.30,TCP,443,1556,18,0.29406307780986873,0,normal
2025-01-01 17:46:39.754899,192.168.117.218,192.168.2.38,UDP,443,1116,8,0.8334647838848068,0,normal
2025-01-01 14:58:10.755004,104.152.14.232,192.168.29.117,TCP,443,877,6,1.2163130163469564,0,normal
2025-01-01 02:37:20.755112,214.36.31.152,192.168.30.6,TCP,80,1420,11,1.404041221580594,0,normal
2025-01-01 18:08:31.755214,39.45.117.204,192.168.143.219,TCP,80,1976,17,0.1424206153478026,0,normal
2025-01-01 08:58:02.755321,192.168.142.30,192.168.225.24,UDP,443,352,7,0.9857471842118763,0,normal
2025-01-01 15:30:48.755401,192.168.65.156,192.168.174.122,UDP,123,772,9,0.9380397328812955,0,normal
2025-01-01 06:39:08.755496,192.168.98.235,192.168.155.113,TCP,123,1396,12,0.22876989279422272,0,normal
2025-01-01 11:15:55.755586,91.224.79.208,192.168.126.174,TCP,443,1357,10,1.705177559983082,0,normal
2025-01-01 20:09:04.755694,192.168.75.241,192.168.56.244,UDP,123,1002,12,0.15092616031005546,0,normal
2025-01-01 16:52:55.755791,200.216.106.224,192.168.132.110,TCP,443,1551,9,1.9705139886829566,0,normal
2024-12-31 21:58:06.755914,192.168.198.136,192.168.148.206,UDP,123,1188,4,0.523535543968378,0,normal
2025-01-01 11:04:33.756001,192.168.66.8,192.168.181.253,TCP,53,694,13,0.9896005641896185,0,normal
2025-01-01 10:16:23.756089,211.170.218.67,192.168.208.184,TCP,80,1076,15,0.4279428873360215,0,normal
2025-01-01 15:29:08.756248,192.168.62.177,192.168.102.203,UDP,443,1065,3,0.11334892158636178,0,normal
2025-01-01 11:23:08.756332,201.142.17.66,192.168.195.101,TCP,80,925,19,0.13921390788313992,0,normal
2025-01-01 09:24:48.756423,204.155.225.82,192.168.206.101,TCP,443,1499,15,1.1131637214497028,0,normal
2025-01-01 06:25:45.756536,192.168.207.253,192.168.18.105,TCP,80,948,14,0.5597100547122325,0,normal
2025-01-01 08:03:16.756626,122.217.219.254,192.168.107.10,TCP,443,1427,11,0.7999239382130181,0,normal
2025-01-01 16:22:36.756717,101.87.211.203,192.168.9.140,TCP,80,1325,5,1.939133586787534,0,normal
2025-01-01 06:31:52.756816,192.168.178.121,192.168.195.81,UDP,123,1484,4,0.4721674403858889,0,normal
2025-01-01 05:23:57.756890,77.49.246.245,192.168.75.35,TCP,443,1156,6,1.7914293445119087,0,normal
2025-01-01 10:54:09.756978,10.118.60.214,192.168.57.231,TCP,80,910,12,0.457273228110077,0,normal
2025-01-01 02:06:27.757075,207.105.179.41,192.168.223.174,TCP,443,638,9,1.4206237790629084,0,normal
2025-01-01 00:11:24.757175,192.168.54.140,192.168.44.53,TCP,123,931,13,0.7269459108610233,0,normal
2025-01-01 19:08:22.757248,192.168.121.1,192.168.175.147,TCP,123,810,12,0.7041029421488675,0,normal
2025-01-01 06:35:01.757327,192.168.73.243,192.168.110.18,UDP,443,260,11,0.9200326484305804,0,normal
2025-01-01 10:13:40.757398,53.197.163.183,192.168.52.128,TCP,443,1632,17,0.7272366667520346,0,normal
2025-01-01 13:56:42.757482,54.213.146.37,192.168.196.61,TCP,443,701,7,0.3221176050016247,0,normal
2025-01-01 08:38:29.757577,192.168.89.156,192.168.133.6,TCP,53,904,3,0.5456109738521228,0,normal
2025-01-01 02:05:06.757662,195.193.77.43,192.168.114.141,TCP,443,1268,6,1.0322532731222218,0,normal
2025-01-01 07:58:09.757747,192.168.160.153,192.168.30.226,TCP,123,694,3,0.8496045576127662,0,normal
2025-01-01 02:33:44.757815,192.168.123.158,192.168.82.31,UDP,443,238,13,0.9773646231395918,0,normal
2025-01-01 02:09:23.757894,202.80.47.147,192.168.155.109,TCP,80,1665,9,0.330790980871409,0,normal
2025-01-01 08:29:49.757994,55.109.225.221,192.168.12.55,TCP,443,1201,12,0.7795699452151666,0,normal
2025-01-01 14:04:38.758094,192.168.188.23,192.168.147.16,TCP,53,715,8,0.5634831095522543,0,normal
2025-01-01 02:57:22.758166,192.168.39.32,192.168.40.131,TCP,443,1369,13,0.1442835936985352,0,normal
2025-01-01 14:33:19.758246,192.168.47.62,192.168.59.175,UDP,53,465,10,0.30659009383896285,0,normal
2025-01-01 12:03:57.758318,20.20.242.37,192.168.246.136,TCP,443,865,13,1.140149731311032,0,normal
2025-01-01 14:39:40.758402,192.168.83.240,192.168.198.32,TCP,443,549,2,0.7941709711366384,0,normal
2025-01-01 07:15:58.758471,192.168.202.82,192.168.234.126,TCP,443,403,8,0.358551331454556,0,normal
2025-01-01 04:33:27.758550,192.168.200.143,192.168.70.153,UDP,443,471,14,0.946848489554844,0,normal
2024-12-31 22:57:51.758633,192.168.111.36,192.168.73.24,UDP,123,787,11,0.48578712577002575,0,normal
2025-01-01 03:37:51.758714,145.208.110.205,192.168.196.11,TCP,80,1832,5,1.7647391974613797,0,normal
2024-12-31 23:54:47.758813,166.102.243.17,192.168.120.151,TCP,80,1811,15,1.9538968084867359,0,normal
2025-01-01 16:32:01.758913,35.216.229.236,192.168.94.228,TCP,80,1106,18,1.1799064239138222,0,normal
2025-01-01 02:52:38.759019,211.231.79.223,192.168.176.153,TCP,80,1004,11,0.3537791625059228,0,normal
2025-01-01 21:45:46.759123,192.168.164.162,192.168.238.252,UDP,123,228,3,0.43191142915719016,0,normal
2025-01-01 09:28:19.759219,55.192.43.106,192.168.46.35,TCP,443,1651,10,0.37866078071173714,0,normal
2025-01-01 16:32:51.759328,90.46.12.214,192.168.236.67,TCP,80,1105,13,0.5389728710234183,0,normal
2025-01-01 11:08:04.759430,205.92.122.70,192.168.250.82,TCP,80,553,13,1.2967769458051788,0,normal
2025-01-01 10:05:07.759541,192.168.95.209,192.168.114.76,TCP,123,436,13,0.7998761844347934,0,normal
2025-01-01 19:57:19.759624,26.104.57.228,192.168.150.189,TCP,443,1675,16,1.6181238052930662,0,normal
2025-01-01 01:10:07.759728,209.79.105.46,192.168.83.208,TCP,80,1342,5,1.4523843469055946,0,normal
2025-01-01 14:23:28.759830,56.22.22.205,192.168.89.32,TCP,80,925,17,0.42761999042994137,0,normal
2025-01-01 08:19:42.759936,209.55.126.94,192.168.181.77,TCP,80,1612,6,1.8338053610517302,0,normal
2025-01-01 01:31:45.760038,7.165.3.168,192.168.88.251,TCP,443,1959,10,0.6403630023011616,0,normal
2025-01-01 17:23:10.760140,220.241.63.146,192.168.136.164,TCP,80,1418,10,0.4623227212235592,0,normal
2025-01-01 07:48:29.760240,192.168.222.16,192.168.152.40,UDP,443,1353,3,0.38015817365047266,0,normal
2025-01-01 07:01:59.760312,192.168.66.210,192.168.170.63,TCP,80,704,14,0.6439947577202906,0,normal
2025-01-01 20:25:33.760393,192.168.42.166,192.168.57.161,UDP,443,378,4,0.42812742088699085,0,normal
2025-01-01 02:15:48.760472,216.14.52.140,192.168.27.38,TCP,443,1124,17,1.5677835558124515,0,normal
