timestamp,source_ip,dest_ip,protocol,port,bytes,packets,duration,is_attack,attack_type
2025-01-01 10:02:38.501644,192.168.136.181,172.16.243.83,UDP,16963,1730.9159741655587,25,11.368350551186822,0,
2025-01-01 07:17:46.501755,192.168.190.100,10.0.91.12,TCP,4459,-287.8927382443642,39,61.186788318593294,0,
2025-01-01 16:21:01.501834,172.16.215.51,192.168.39.123,TCP,26235,2002.6211163755727,152,13.96607569374366,0,
2025-01-01 09:23:17.501914,172.16.137.21,10.0.217.104,TCP,34280,-638.0533100210009,77,56.28704112501263,0,
2024-12-31 22:41:37.501991,192.168.184.153,10.0.23.32,TCP,51836,1670.3656042233788,4,1.0183739137826198,0,
2025-01-01 12:07:41.502067,192.168.43.151,10.0.179.197,UDP,31146,3033.294372040281,82,13.572363904425593,0,
2025-01-01 06:53:22.502142,192.168.229.70,192.168.236.198,TCP,59674,1015.9054744729383,27,33.917331933628894,0,
2025-01-01 12:24:28.502219,172.16.215.41,172.16.159.123,UDP,22155,288.8140701338664,191,31.218677169926497,0,
2025-01-01 05:26:35.502294,192.168.135.191,192.168.50.252,UDP,40930,509.57395147151556,195,29.828077222991023,0,
2025-01-01 17:29:33.502366,10.0.146.133,10.0.117.114,ICMP,50362,3685.045889898134,87,19.647443169465397,0,
2025-01-01 12:04:59.502436,10.0.179.205,10.0.184.153,UDP,34060,2627.1317100793267,32,62.69128133957416,0,
2025-01-01 09:20:47.502507,10.0.112.166,192.168.170.76,TCP,4802,2216.6094692724373,160,12.293482118442407,0,
2025-01-01 12:13:19.502579,10.0.208.114,172.16.239.119,TCP,18457,1173.7760786429608,92,16.11309493532904,0,
2025-01-01 19:01:40.502674,10.0.78.249,172.16.95.58,TCP,19198,3087.2671178103965,65,2.7264573841387536,0,
2025-01-01 02:24:25.502748,192.168.171.129,172.16.113.94,TCP,34707,686.5095673053067,51,9.809321850105714,0,
2025-01-01 11:56:53.502819,10.0.239.80,192.168.198.74,TCP,3543,1303.5683013601167,149,32.13099684179682,0,
2025-01-01 03:48:56.502891,192.168.78.148,172.16.176.105,TCP,23571,2990.898289101211,84,21.073443928628862,0,
2025-01-01 20:33:24.502964,192.168.200.65,10.0.23.22,ICMP,4512,536.0967465923466,95,19.839975278449575,0,
2025-01-01 08:36:40.503034,172.16.153.167,192.168.104.32,ICMP,59999,2514.045840815364,88,14.476615847089324,0,
2025-01-01 05:44:02.503105,172.16.127.76,192.168.8.147,TCP,30860,3261.0823258066976,35,5.899814075601725,0,
2024-12-31 23:56:41.503177,172.16.210.77,172.16.138.12,TCP,17965,1710.9292893244028,39,19.833909137560653,0,
2025-01-01 15:08:07.503248,172.16.140.190,192.168.179.207,TCP,55243,1862.7347455291658,179,9.666131439278558,0,
2025-01-01 01:07:30.503321,10.0.198.68,10.0.230.239,UDP,38236,191.17014664520184,19,44.133804076193925,0,
2025-01-01 20:50:05.503395,172.16.227.105,172.16.78.129,TCP,53138,2002.442893515274,107,10.525142131486291,0,
2025-01-01 01:52:32.503468,172.16.212.5,192.168.167.227,UDP,12688,121.85426494300009,107,40.810315276725056,0,
2025-01-01 07:19:54.503542,192.168.175.86,10.0.49.67,ICMP,13983,431.643681959152,6,104.95326754209167,0,
2024-12-31 23:53:29.503626,172.16.156.200,172.16.162.73,TCP,8092,914.5927634647956,103,6.210891922502619,0,
2025-01-01 00:47:10.503701,192.168.1.97,172.16.227.248,UDP,7934,2202.4864173389133,9,15.846829030652547,0,
2025-01-01 13:39:53.503778,10.0.54.5,192.168.197.4,TCP,46714,1480.2953085075878,63,36.42811548904044,0,
2025-01-01 13:21:24.503850,192.168.91.103,192.168.223.85,ICMP,52704,1844.296719976581,166,52.680599262849526,0,
2024-12-31 21:38:22.503923,172.16.169.164,192.168.140.106,UDP,55905,730.0495990510402,38,25.433312971950308,0,
2025-01-01 16:27:10.503995,192.168.92.142,10.0.60.61,ICMP,1111,1808.5142115323645,24,31.13212428829399,0,
2025-01-01 06:17:01.504067,172.16.188.170,192.168.127.54,UDP,56306,4019.1649922408465,114,27.531253318997464,0,
2025-01-01 20:27:27.504142,10.0.225.197,10.0.120.226,TCP,6522,2635.903993223993,34,51.7540559076632,0,
2025-01-01 00:08:30.504219,10.0.44.11,172.16.187.191,TCP,18446,1844.3599120388694,53,9.198619629103643,0,
2025-01-01 19:51:49.504294,192.168.84.126,192.168.76.46,TCP,8873,1930.0680590878892,49,20.15675528101393,0,
2025-01-01 06:30:02.504368,10.0.168.243,10.0.100.193,UDP,18272,1726.504346160634,126,11.559714501811762,0,
2025-01-01 14:19:57.504441,10.0.1.153,172.16.122.65,TCP,30790,1201.9233258187992,192,24.923848378911806,0,
2025-01-01 11:35:28.504513,172.16.128.149,10.0.58.109,TCP,60379,2757.9148079089327,183,5.504516165545012,0,
2025-01-01 20:18:05.504584,172.16.101.217,10.0.57.184,TCP,11143,1659.8032690541093,118,20.654052524690172,0,
2025-01-01 05:07:30.504689,10.0.94.126,10.0.242.237,TCP,48778,2621.111287441404,47,16.18360101562494,0,
2025-01-01 11:47:59.504765,172.16.137.34,192.168.106.62,TCP,23431,-34.89601628184414,80,42.91350530682018,0,
2025-01-01 11:13:58.504849,10.0.233.113,10.0.216.168,TCP,58694,352.42391210079427,127,61.15300359570691,0,
2025-01-01 17:30:19.504924,192.168.131.94,192.168.201.90,TCP,22658,-451.88115341971206,120,19.934009419845896,0,
2025-01-01 12:50:06.504998,10.0.73.200,10.0.212.9,UDP,10959,1418.29032595749,194,12.474801525521285,0,
2025-01-01 09:31:05.505070,10.0.86.202,172.16.46.224,ICMP,12728,1831.3302889720471,153,65.26042022109037,0,
2025-01-01 06:08:37.505140,10.0.212.123,192.168.111.74,TCP,15161,143.39713194373212,70,25.761635897321003,0,
2025-01-01 09:43:20.505211,10.0.178.39,172.16.60.106,TCP,1987,1850.735536041382,183,-4.934821060802884,0,
2025-01-01 15:41:32.505282,192.168.111.9,10.0.126.241,TCP,18517,1360.1932867557114,192,54.03041105299314,0,
2025-01-01 03:06:35.505354,192.168.221.182,10.0.213.156,TCP,18168,160.78452780838234,174,15.503948341781857,0,
2025-01-01 04:40:13.505427,10.0.245.80,10.0.32.107,UDP,53048,2213.8083433228894,74,21.55725786208096,0,
2025-01-01 19:40:17.505505,192.168.218.102,192.168.21.143,TCP,21263,2148.34775612478,137,101.28973779294692,0,
2025-01-01 04:39:00.505579,192.168.28.21,172.16.243.130,TCP,58391,608.4317865944935,64,31.34286574664334,0,
2025-01-01 13:06:30.505672,10.0.76.122,10.0.249.45,TCP,45028,1891.078272069905,81,7.090234541138585,0,
2024-12-31 21:25:41.505744,192.168.80.249,10.0.132.9,TCP,24262,906.2676766865712,112,35.086967638492816,0,
2025-01-01 04:58:29.505814,172.16.243.135,172.16.193.44,TCP,20199,731.3610030179053,168,89.18821509660305,0,
2025-01-01 15:44:57.505886,172.16.223.125,192.168.215.102,TCP,48601,2162.7737626071707,56,34.49259408811748,0,
2025-01-01 17:03:57.505960,172.16.227.3,192.168.115.232,TCP,64461,753.0324954190733,89,20.049576404914493,0,
2025-01-01 05:12:53.506071,10.0.211.13,10.0.202.7,TCP,47300,3150.7552443968802,14,3.585791169196864,0,
2025-01-01 09:46:03.506146,10.0.74.189,10.0.25.52,ICMP,54685,218.42183653745292,141,10.791147925339807,0,
2025-01-01 03:10:02.506220,10.0.44.17,192.168.103.4,ICMP,4579,1942.8162747834226,158,88.19133343609839,0,
2025-01-01 00:55:58.506291,10.0.109.138,10.0.79.143,TCP,16509,1627.4642136536245,137,5.946568384242799,0,
2025-01-01 12:09:50.506362,192.168.25.21,192.168.19.126,UDP,12766,1335.701110364218,37,32.95925955001811,0,
2025-01-01 20:54:40.506435,172.16.218.21,192.168.125.129,UDP,49049,1440.0573254252934,121,1.3002549198145688,0,
2025-01-01 18:54:25.506508,172.16.18.93,10.0.122.3,TCP,14690,3146.82212136163,114,7.037636851629736,0,
2025-01-01 12:09:17.506579,192.168.147.245,192.168.193.159,TCP,19977,420.57758924335803,46,28.65926708730381,0,
2025-01-01 09:20:14.506660,172.16.183.204,192.168.170.183,TCP,46905,514.5459428172055,14,13.058970788501055,0,
2025-01-01 08:12:27.506731,192.168.129.192,172.16.184.185,UDP,46197,393.551332850217,94,20.246682437453515,0,
2025-01-01 11:07:35.506802,192.168.137.46,172.16.81.123,TCP,12777,2652.368725435328,114,85.28957035006431,0,
2025-01-01 10:35:22.506872,192.168.234.253,192.168.164.151,TCP,18923,1852.2550554702152,82,26.465896156936218,0,
2025-01-01 01:46:46.506943,10.0.9.34,192.168.71.57,TCP,18816,2141.433863971332,130,29.14314997647503,0,
2025-01-01 06:52:36.507016,192.168.211.210,172.16.104.173,TCP,51737,-150.82014593615872,47,1.2962121750970965,0,
2025-01-01 00:38:13.507088,10.0.46.231,192.168.56.88,ICMP,50446,313.6804021189175,153,26.62660469266482,0,
2025-01-01 09:01:37.507159,10.0.31.163,10.0.232.58,TCP,43005,512.751225445114,17,104.16185917566855,0,
2024-12-31 22:31:41.507231,192.168.244.153,192.168.68.204,TCP,40714,2639.842344443685,98,31.53627761032983,0,
2025-01-01 15:04:20.507304,192.168.133.41,192.168.8.233,UDP,45479,1682.4382409147984,165,6.002700881661986,0,
2025-01-01 08:39:15.507380,172.16.82.3,172.16.252.124,ICMP,25646,1352.4464822451264,39,37.10551284620919,0,
2025-01-01 02:46:13.507512,172.16.164.81,192.168.35.48,UDP,698,1540.551475803377,69,12.452408722672082,0,
2025-01-01 19:41:00.507634,10.0.134.72,10.0.151.126,UDP,13339,903.105125999439,158,52.01479895916522,0,
2025-01-01 00:56:10.507722,172.16.202.31,172.16.198.188,TCP,63711,1998.5995736603718,28,34.146198449791115,0,
2025-01-01 13:02:40.507799,172.16.199.30,192.168.159.229,TCP,51923,632.0787905502386,121,74.68478670562648,0,
2024-12-31 22:12:10.507908,172.16.112.49,172.16.42.227,TCP,58424,2764.7649001379523,25,13.689789341963346,0,
2025-01-01 01:34:49.508000,10.0.100.10,172.16.148.81,TCP,44524,882.2430499355081,105,6.134857795353279,0,
2024-12-31 23:44:52.508122,172.16.63.165,192.168.168.121,ICMP,27406,1200.0846740426414,39,9.494461450917495,0,
2025-01-01 15:17:11.508214,172.16.208.166,172.16.149.7,TCP,41294,-1188.2234275867058,40,10.669568975468767,0,
2025-01-01 07:40:23.508366,10.0.101.193,10.0.235.141,TCP,22226,408.163440173088,68,11.25346934036135,0,
2025-01-01 19:52:21.508458,10.0.120.221,192.168.158.225,TCP,56407,2298.9096603352655,161,42.901173358514626,0,
2025-01-01 00:02:06.508591,192.168.110.237,192.168.163.193,TCP,31022,1935.5227652638455,58,23.374138817487236,0,
2025-01-01 08:19:06.508733,172.16.209.58,10.0.1.3,TCP,12426,2551.891797294715,106,4.021450329935199,0,
2025-01-01 10:29:20.508837,10.0.246.137,172.16.222.238,TCP,50537,1502.9698095001493,125,13.109706858225831,0,
2025-01-01 08:19:22.508947,192.168.243.240,192.168.130.33,ICMP,11994,1354.4598579563255,163,9.326112027522589,0,
2025-01-01 18:01:14.509063,172.16.127.189,10.0.7.185,TCP,27490,57.855346143215684,169,10.03193245789373,0,
2025-01-01 14:15:22.509144,192.168.116.63,10.0.228.49,UDP,8339,3383.1253596966417,110,1.6809590418375198,0,
2025-01-01 16:28:55.509227,192.168.173.235,172.16.130.103,UDP,34729,1610.3404788627086,93,21.631652493946696,0,
2025-01-01 16:31:40.509311,192.168.19.135,172.16.115.252,UDP,14669,2113.5079996173467,127,37.82478601572187,0,
2025-01-01 14:50:07.509395,10.0.54.70,192.168.123.131,TCP,14657,2059.983134842082,31,46.44042879442696,0,
2025-01-01 05:37:47.509522,10.0.206.114,192.168.228.167,UDP,39034,2292.985074670151,143,-1.070365197688595,0,
2025-01-01 10:15:17.509692,172.16.24.118,172.16.89.21,TCP,40707,4290.14352806245,18,27.723363796150625,0,
2025-01-01 19:48:16.509783,172.16.234.84,172.16.185.39,TCP,47309,1341.6323603955357,56,6.777119105546229,0,
2025-01-01 10:31:37.509868,10.0.144.209,172.16.10.241,UDP,57074,1731.1554886262597,68,22.967324906771253,0,
2025-01-01 11:37:00.509953,192.168.163.81,10.0.148.122,ICMP,31302,631.8189086874902,197,4.392633508178049,0,
2025-01-01 20:03:46.510033,10.0.57.88,192.168.110.231,TCP,37673,2765.294490863369,140,36.649700193273105,0,
2025-01-01 02:00:41.510141,172.16.45.240,10.0.187.60,TCP,62075,742.0331890787485,184,30.473756511166762,0,
2025-01-01 20:20:43.510232,172.16.227.174,192.168.85.71,TCP,18705,724.51338795412,59,-3.5829184242790135,0,
2025-01-01 01:08:01.510320,172.16.212.76,10.0.151.29,TCP,47568,197.57960888370826,48,37.090224123990396,0,
2025-01-01 06:10:30.510407,192.168.110.176,10.0.72.77,TCP,230,2269.1242198052296,195,49.66904181964791,0,
2024-12-31 23:04:55.510491,10.0.31.19,10.0.12.23,TCP,9280,922.5259179041509,21,45.92486297581835,0,
2025-01-01 03:18:18.510584,10.0.187.237,172.16.53.204,UDP,32204,2879.6463737222143,100,9.218035278638903,0,
2025-01-01 05:58:17.510691,192.168.119.170,10.0.243.141,TCP,30187,2402.146891554696,53,1.2839375525650831,0,
2024-12-31 22:23:42.510782,10.0.228.178,192.168.244.65,TCP,58184,946.9451221586734,171,15.354411111657416,0,
2025-01-01 05:14:39.510868,192.168.49.120,192.168.183.248,TCP,23688,874.6289988304812,43,37.603111338850624,0,
2024-12-31 23:42:54.510953,172.16.150.13,172.16.199.188,TCP,62018,2347.818745012697,194,6.838005051783872,0,
2025-01-01 04:13:51.511075,172.16.251.95,192.168.187.87,UDP,23999,1752.276343728073,41,7.8557520492787845,0,
2025-01-01 02:21:37.511159,10.0.230.15,10.0.3.117,TCP,43213,-501.3553992920881,91,28.733218469607383,0,
2025-01-01 12:25:45.511239,192.168.75.67,10.0.231.104,TCP,13589,108.02212031758472,56,75.84736606707575,0,
2025-01-01 07:32:53.511321,10.0.202.136,10.0.114.212,TCP,14962,328.43597063569746,7,69.78454612317381,0,
2025-01-01 12:20:33.511403,10.0.39.15,10.0.88.41,UDP,35685,3519.2270823052622,9,4.145695126829036,0,
2025-01-01 12:06:31.511488,192.168.27.78,172.16.166.123,ICMP,3699,2777.8098204239495,46,78.82130687200396,0,
2025-01-01 05:43:32.511575,10.0.191.232,10.0.247.171,TCP,58458,1307.0382349239317,32,21.388581719389062,0,
2025-01-01 01:42:27.511676,10.0.207.239,192.168.46.2,TCP,38926,470.5523577044273,80,39.97566395505379,0,
2024-12-31 23:59:25.511759,172.16.14.72,192.168.117.244,TCP,286,2346.560139612875,67,-2.0575576091588275,0,
2025-01-01 10:27:34.511839,172.16.16.31,10.0.201.167,UDP,288,2533.35315184686,128,21.318979828264535,0,
2024-12-31 23:57:54.511919,10.0.98.187,172.16.174.88,TCP,26643,2167.764850588145,56,66.29589590692453,0,
2025-01-01 20:52:56.512002,172.16.223.12,192.168.26.37,TCP,8655,2091.7622352877174,195,61.97590152645705,0,
2025-01-01 13:30:29.512084,172.16.120.117,10.0.48.11,TCP,2592,1914.4665390734244,197,109.52012384376698,0,
2025-01-01 08:50:28.512166,192.168.140.223,172.16.228.165,TCP,30825,2396.610923408465,97,66.39098592729577,0,
2025-01-01 10:19:54.512254,192.168.141.92,192.168.168.202,TCP,58487,1528.7255616857544,189,17.97889702357929,0,
2025-01-01 01:23:13.512359,10.0.240.99,10.0.159.42,TCP,23922,-525.8075612560158,74,15.018945112315945,0,
2025-01-01 03:28:19.512448,172.16.24.226,172.16.78.8,UDP,31017,1637.5033216170123,146,12.607422988586013,0,
2024-12-31 22:28:57.512529,192.168.49.253,192.168.199.202,TCP,13750,608.2071903971539,126,6.811861181146773,0,
2025-01-01 13:06:01.512619,172.16.47.7,192.168.68.29,UDP,53122,1069.2038164527232,195,12.345553699152648,0,
2025-01-01 17:15:30.512716,192.168.231.105,192.168.97.171,TCP,33157,2799.0044034420002,49,9.395883864998085,0,
2025-01-01 07:05:08.512797,192.168.188.41,10.0.71.54,TCP,29539,1077.9144143987685,5,29.783557479585788,0,
2025-01-01 14:16:35.512874,192.168.94.102,192.168.34.188,TCP,32741,765.6309829057362,38,-8.095694636099173,0,
2025-01-01 07:00:04.512954,10.0.174.182,192.168.218.162,TCP,6401,3028.1812735121366,43,4.599789229766842,0,
2025-01-01 06:59:51.513048,192.168.134.213,172.16.36.162,TCP,5475,1255.6445424392455,68,17.66791301473694,0,
2024-12-31 23:58:59.513148,192.168.33.203,10.0.236.201,TCP,32402,969.1927517397905,100,20.888286865083337,0,
2025-01-01 02:16:02.513234,10.0.69.100,172.16.189.160,TCP,49691,1953.7742298747194,19,8.198973015561279,0,
2025-01-01 00:45:14.513319,10.0.190.86,172.16.4.32,TCP,15137,1554.5030402900625,93,2.764274669844985,0,
2024-12-31 21:58:50.513408,10.0.17.118,10.0.29.59,TCP,25867,2490.1326620898553,108,28.686859027318356,0,
2025-01-01 19:42:23.513492,10.0.114.6,172.16.9.98,TCP,17502,2290.2937876542146,51,21.89985384841917,0,
2025-01-01 14:45:18.513569,192.168.150.101,192.168.193.105,UDP,29599,1600.3057943611066,85,7.3206083421748005,0,
2025-01-01 20:04:07.513671,172.16.109.83,172.16.158.184,ICMP,64948,542.3372754886772,17,4.76847714873387,0,
2025-01-01 19:16:40.513750,10.0.16.221,192.168.145.73,TCP,12244,1296.2203053287687,21,-5.743760179036895,0,
2025-01-01 04:13:05.513825,172.16.228.183,192.168.143.182,TCP,29695,2933.5271852206706,66,7.446148043087369,0,
2025-01-01 14:30:24.513910,192.168.252.62,172.16.116.149,TCP,58724,756.4984131040403,159,30.631137217394713,0,
2025-01-01 05:53:46.513985,172.16.28.84,172.16.181.114,TCP,53072,-441.47394405855584,37,18.09690061969186,0,
2025-01-01 12:51:59.514059,172.16.104.245,10.0.200.129,TCP,6351,-786.6346792307249,185,0.782185246157654,0,
2025-01-01 17:38:50.514132,192.168.36.171,10.0.161.13,TCP,61843,2093.402702404608,10,22.865545206355655,0,
2025-01-01 10:02:06.514207,192.168.155.88,192.168.23.233,TCP,52104,1881.0437624406409,129,4.69444492096877,0,
2025-01-01 02:56:52.514281,192.168.219.127,172.16.125.222,TCP,3972,1045.794917794135,132,20.518654469297733,0,
2025-01-01 11:56:33.514358,10.0.76.151,172.16.21.177,TCP,2298,2445.608336211536,171,45.34367581762742,0,
2025-01-01 12:38:09.514434,10.0.89.248,192.168.115.138,TCP,47136,1495.3115919148338,9,130.3219857290944,0,
2024-12-31 21:43:54.514516,172.16.135.102,192.168.75.54,UDP,6980,2429.443649508422,38,60.54137104864547,0,
2025-01-01 00:39:48.514597,192.168.45.153,192.168.116.228,UDP,29157,1230.3899627484361,173,48.81612457463752,0,
2025-01-01 15:58:13.514697,172.16.164.223,172.16.153.127,TCP,17317,1183.9865773743018,189,28.612090248577367,0,
2025-01-01 07:44:05.514804,192.168.83.22,192.168.227.183,TCP,22905,2359.454811237796,121,12.504005168026843,0,
2025-01-01 18:00:48.514906,172.16.173.223,172.16.62.153,TCP,8572,247.99296023465536,38,15.300826363194476,0,
2025-01-01 09:30:53.515023,10.0.155.152,192.168.217.222,UDP,55480,2898.718390751262,125,0.8578974455175867,0,
2025-01-01 08:37:58.515159,10.0.56.248,10.0.252.154,TCP,52027,2372.581836180594,178,92.37242540015735,0,
2025-01-01 05:17:12.515253,172.16.91.40,172.16.128.243,TCP,59349,1781.9392938926692,93,47.231087920089685,0,
2025-01-01 17:08:13.515335,172.16.210.219,10.0.6.111,TCP,47861,2468.41809769686,196,6.242935727704148,0,
2025-01-01 20:13:48.515431,10.0.243.181,192.168.58.95,TCP,20421,453.1302362671104,50,44.59538267401116,0,
2025-01-01 10:18:40.515506,10.0.70.174,172.16.150.171,TCP,23864,2151.546026718831,174,21.668190365335047,0,
2025-01-01 14:47:31.515645,172.16.142.27,172.16.76.115,TCP,19240,550.5221195260259,34,0.8733364682215026,0,
2024-12-31 23:04:16.516072,172.16.198.163,10.0.124.6,TCP,54297,2772.4287127117177,99,27.547357489109373,0,
2025-01-01 20:15:33.516286,192.168.171.45,192.168.148.154,TCP,44378,2607.9175668840235,64,36.781109539624204,0,
2025-01-01 03:56:22.516486,192.168.132.36,172.16.29.187,ICMP,10850,2056.7867974756928,107,21.42903464854609,0,
2025-01-01 16:46:54.516736,10.0.223.240,10.0.171.46,TCP,5523,1710.8337115977306,154,8.798079835420317,0,
2024-12-31 23:22:07.516923,172.16.91.223,10.0.232.32,TCP,19822,1540.1195765780901,51,-1.6785825971667065,0,
2025-01-01 11:30:05.517106,172.16.239.10,10.0.100.86,TCP,9528,503.20931358036523,79,18.60211458542727,0,
2025-01-01 06:58:36.517708,10.0.72.204,10.0.70.197,TCP,57588,569.7700656282094,115,24.71827553411004,0,
2025-01-01 01:55:46.517808,192.168.128.22,192.168.103.180,TCP,57467,-122.93531644809036,51,0.5523375991743686,0,
2025-01-01 00:54:23.517889,172.16.119.225,10.0.127.219,TCP,5166,1384.3680596589393,115,69.36719025475374,0,
2025-01-01 01:36:26.517969,10.0.38.83,192.168.203.67,TCP,27976,1527.2922124999309,9,44.50125375943393,0,
2024-12-31 22:17:18.518057,192.168.40.217,172.16.152.27,TCP,15095,1154.3547775710203,197,36.52344357566282,0,
2025-01-01 12:25:24.518166,192.168.129.11,172.16.218.22,TCP,27723,947.6042224977914,48,53.85276083432302,0,
2025-01-01 19:17:34.518260,192.168.205.219,172.16.99.83,TCP,20019,-173.1185695076001,180,93.53591827053485,0,
2025-01-01 02:32:47.518339,10.0.143.190,192.168.52.80,TCP,17572,949.89825659059,20,29.296852421273577,0,
2025-01-01 18:49:32.518414,10.0.125.151,192.168.215.228,UDP,45974,2868.7731680024376,171,19.75134618599986,0,
2025-01-01 16:13:26.518489,172.16.2.30,10.0.150.187,TCP,26219,2099.06386023755,185,7.791207936538855,0,
2025-01-01 06:18:43.518562,10.0.233.190,192.168.124.181,TCP,49249,2736.184981462674,6,35.686559583469545,0,
2025-01-01 17:12:48.518660,192.168.101.15,192.168.13.126,UDP,52553,231.2652563314075,161,6.621690247849575,0,
2025-01-01 10:44:00.518736,10.0.134.29,10.0.18.26,TCP,6840,119.65933311848926,59,19.818856575384757,0,
2025-01-01 17:48:00.518809,192.168.80.17,10.0.154.11,TCP,60447,1995.0389097963848,170,12.018011183916542,0,
2025-01-01 08:43:25.518882,172.16.174.143,10.0.38.195,UDP,7136,3539.8357312805856,79,34.29563285398955,0,
2025-01-01 08:47:04.518955,192.168.40.77,172.16.67.122,TCP,8945,2357.6764223265536,47,20.087068501812944,0,
2025-01-01 13:43:24.519029,192.168.98.45,172.16.202.27,UDP,54756,344.38268105493853,60,1.8731401945037351,0,
2025-01-01 21:05:45.519104,192.168.190.191,192.168.245.98,UDP,3462,2922.057600689657,186,15.971052904702344,0,
2025-01-01 00:15:02.519179,192.168.231.26,172.16.146.81,TCP,33126,1706.1192765872604,84,16.601982277913407,0,
2025-01-01 07:55:18.519254,172.16.165.123,172.16.192.109,TCP,15354,591.1139327171331,2,61.84293877509848,0,
2025-01-01 13:30:32.519326,172.16.252.103,172.16.46.134,UDP,11356,1933.4103079306535,116,27.02520214943589,0,
2025-01-01 01:34:22.519397,10.0.208.246,192.168.140.60,UDP,14957,1463.6697751173099,38,32.565192271519045,0,
2025-01-01 02:19:33.519475,192.168.115.182,172.16.202.254,UDP,52606,691.3308391225645,150,48.33404395284205,0,
2025-01-01 16:34:06.519545,10.0.165.174,192.168.197.66,UDP,11736,2861.3865811231335,43,67.83840781629182,0,
2025-01-01 04:51:28.519637,10.0.46.230,192.168.30.242,TCP,24857,1293.6685055297442,85,14.698055702982632,0,
2025-01-01 03:18:28.519712,192.168.118.96,172.16.191.20,TCP,8031,2281.0577815206925,75,36.34602150996328,0,
2025-01-01 12:23:31.519788,192.168.208.158,192.168.18.138,TCP,48844,2339.5279412176196,76,3.834352290454161,0,
2025-01-01 16:25:08.519863,192.168.55.37,192.168.90.207,UDP,59281,1286.0091855720927,141,18.652968755052374,0,
